,W,Psi,T
0,0.82561,0.00000,0.00001
1,0.81088,0.00003,0.00000
2,0.79731,0.00005,0.00000
3,0.78501,0.00007,0.00000
4,0.77427,0.00009,0.00001
5,0.76542,0.00011,0.00001
6,0.75877,0.00013,0.00001
7,0.75456,0.00014,0.00002
8,0.75295,0.00016,0.00002
9,0.75400,0.00017,0.00003
10,0.75766,0.00019,0.00003
11,0.76380,0.00020,0.00003
12,0.77222,0.00022,0.00004
13,0.78264,0.00023,0.00004
14,0.79480,0.00024,0.00005
15,0.80837,0.00025,0.00005
16,0.82305,0.00026,0.00006
17,0.83854,0.00028,0.00006
18,0.85458,0.00029,0.00007
19,0.87092,0.00030,0.00007
20,0.88733,0.00031,0.00008
21,0.90363,0.00032,0.00008
22,0.91963,0.00033,0.00009
23,0.93521,0.00034,0.00009
24,0.95024,0.00034,0.00010
25,0.96464,0.00035,0.00010
26,0.97832,0.00036,0.00011
27,0.99122,0.00037,0.00011
28,1.00331,0.00038,0.00012
29,1.01454,0.00038,0.00012
30,1.02490,0.00039,0.00012
31,1.03438,0.00040,0.00013
32,1.04297,0.00041,0.00013
33,1.05069,0.00041,0.00014
34,1.05753,0.00042,0.00014
35,1.06352,0.00043,0.00014
36,1.06868,0.00043,0.00015
37,1.07302,0.00044,0.00015
38,1.07657,0.00045,0.00016
39,1.07936,0.00045,0.00016
40,1.08141,0.00046,0.00016
41,1.08276,0.00047,0.00017
42,1.08344,0.00047,0.00017
43,1.08348,0.00048,0.00017
44,1.08290,0.00048,0.00018
45,1.08175,0.00049,0.00018
46,1.08005,0.00049,0.00018
47,1.07782,0.00050,0.00019
48,1.07511,0.00050,0.00019
49,1.07195,0.00051,0.00019
50,1.06835,0.00051,0.00019
51,1.06435,0.00052,0.00020
52,1.05997,0.00052,0.00020
53,1.05525,0.00053,0.00020
54,1.05020,0.00053,0.00020
55,1.04485,0.00054,0.00021
56,1.03923,0.00054,0.00021
57,1.03336,0.00055,0.00021
58,1.02725,0.00055,0.00021
59,1.02094,0.00056,0.00022
60,1.01443,0.00056,0.00022
61,1.00776,0.00056,0.00022
62,1.00093,0.00057,0.00022
63,0.99396,0.00057,0.00023
64,0.98687,0.00058,0.00023
65,0.97967,0.00058,0.00023
66,0.97239,0.00058,0.00023
67,0.96502,0.00059,0.00023
68,0.95759,0.00059,0.00024
69,0.95011,0.00059,0.00024
70,0.94258,0.00060,0.00024
71,0.93502,0.00060,0.00024
72,0.92745,0.00060,0.00024
73,0.91985,0.00061,0.00025
74,0.91226,0.00061,0.00025
75,0.90467,0.00061,0.00025
76,0.89709,0.00062,0.00025
77,0.88953,0.00062,0.00025
78,0.88200,0.00062,0.00025
79,0.87449,0.00063,0.00026
80,0.86703,0.00063,0.00026
81,0.85960,0.00063,0.00026
82,0.85222,0.00063,0.00026
83,0.84489,0.00064,0.00026
84,0.83762,0.00064,0.00026
85,0.83040,0.00064,0.00027
86,0.82324,0.00064,0.00027
87,0.81615,0.00065,0.00027
88,0.80912,0.00065,0.00027
89,0.80216,0.00065,0.00027
90,0.79527,0.00065,0.00027
91,0.78846,0.00066,0.00027
92,0.78171,0.00066,0.00028
93,0.77504,0.00066,0.00028
94,0.76845,0.00066,0.00028
95,0.76193,0.00067,0.00028
96,0.75549,0.00067,0.00028
97,0.74913,0.00067,0.00028
98,0.74285,0.00067,0.00028
99,0.73664,0.00067,0.00028
100,0.73052,0.00068,0.00028
101,0.72447,0.00068,0.00029
102,0.71850,0.00068,0.00029
103,0.71261,0.00068,0.00029
104,0.70679,0.00068,0.00029
105,0.70106,0.00068,0.00029
106,0.69540,0.00069,0.00029
107,0.68982,0.00069,0.00029
108,0.68431,0.00069,0.00029
109,0.67888,0.00069,0.00029
110,0.67352,0.00069,0.00030
111,0.66824,0.00069,0.00030
112,0.66303,0.00069,0.00030
113,0.65790,0.00070,0.00030
114,0.65283,0.00070,0.00030
115,0.64783,0.00070,0.00030
116,0.64291,0.00070,0.00030
117,0.63805,0.00070,0.00030
118,0.63326,0.00070,0.00030
119,0.62854,0.00070,0.00030
120,0.62388,0.00071,0.00030
121,0.61929,0.00071,0.00031
122,0.61476,0.00071,0.00031
