,W,Psi,T
0,22.2222288,0.0389477,0.0283553
1,20.6405141,0.0202065,0.0167431
2,19.0925510,0.0145136,0.0124833
3,17.3044266,0.0116656,0.0100658
4,15.5326989,0.0098769,0.0084818
5,13.6981401,0.0086410,0.0073550
6,11.9044573,0.0077294,0.0065087
7,10.1853545,0.0070288,0.0058477
8,8.6551164,0.0064729,0.0053160
9,7.4781919,0.0060210,0.0048784
10,6.8945714,0.0056463,0.0045116
11,7.0997845,0.0053304,0.0041994
12,8.0683414,0.0050605,0.0039304
13,9.5937600,0.0048270,0.0036959
14,11.4652757,0.0046228,0.0034896
15,13.5381073,0.0044427,0.0033068
16,15.7193405,0.0042825,0.0031434
17,17.9451710,0.0041390,0.0029965
18,20.1663099,0.0040095,0.0028637
19,22.3407107,0.0038920,0.0027429
20,24.4303621,0.0037849,0.0026327
21,26.4004361,0.0036867,0.0025315
22,28.2196927,0.0035963,0.0024384
23,29.8615097,0.0035128,0.0023523
24,31.3050485,0.0034353,0.0022725
25,32.5361974,0.0033631,0.0021983
26,33.5480438,0.0032958,0.0021290
27,34.3407647,0.0032328,0.0020643
28,34.9209566,0.0031736,0.0020036
29,35.3005316,0.0031179,0.0019466
30,35.4953658,0.0030654,0.0018929
31,35.5238918,0.0030157,0.0018423
32,35.4057935,0.0029687,0.0017945
33,35.1609089,0.0029241,0.0017492
34,34.8083878,0.0028817,0.0017063
35,34.3661087,0.0028414,0.0016655
36,33.8503245,0.0028030,0.0016268
37,33.2754961,0.0027663,0.0015899
38,32.6542645,0.0027312,0.0015547
39,31.9975194,0.0026977,0.0015212
40,31.3145276,0.0026656,0.0014891
41,30.6130925,0.0026348,0.0014584
42,29.8997265,0.0026052,0.0014291
43,29.1798212,0.0025768,0.0014010
44,28.4578080,0.0025495,0.0013740
45,27.7373048,0.0025233,0.0013481
46,27.0212459,0.0024980,0.0013232
47,26.3119955,0.0024736,0.0012992
48,25.6114459,0.0024502,0.0012762
49,24.9211005,0.0024275,0.0012540
50,24.2421448,0.0024057,0.0012326
51,23.5755049,0.0023846,0.0012120
52,22.9218974,0.0023642,0.0011921
53,22.2818705,0.0023445,0.0011729
54,21.6558383,0.0023254,0.0011544
55,21.0441085,0.0023070,0.0011364
56,20.4469063,0.0022891,0.0011191
57,19.8643932,0.0022719,0.0011023
58,19.2966830,0.0022552,0.0010860
59,18.7438543,0.0022390,0.0010703
60,18.2059613,0.0022233,0.0010550
61,17.6830422,0.0022081,0.0010402
62,17.1751256,0.0021934,0.0010258
63,16.6822364,0.0021791,0.0010119
64,16.2043994,0.0021653,0.0009983
65,15.7416425,0.0021518,0.0009852
66,15.2939991,0.0021388,0.0009724
67,14.8615085,0.0021262,0.0009600
68,14.4442174,0.0021139,0.0009479
69,14.0421788,0.0021021,0.0009361
70,13.6554514,0.0020905,0.0009247
71,13.2840982,0.0020793,0.0009135
72,12.9281838,0.0020685,0.0009027
73,12.5877718,0.0020579,0.0008921
74,12.2629216,0.0020477,0.0008818
75,11.9536841,0.0020378,0.0008717
76,11.6600976,0.0020282,0.0008619
77,11.3821826,0.0020188,0.0008524
78,11.1199371,0.0020098,0.0008431
79,10.8733309,0.0020010,0.0008340
80,10.6423006,0.0019925,0.0008251
81,10.4267439,0.0019842,0.0008164
82,10.2265152,0.0019762,0.0008079
83,10.0414210,0.0019684,0.0007996
84,9.8712163,0.0019608,0.0007915
