,W,Psi,T
0,22.2322686,0.0019688,0.0001434
1,21.6187185,0.0019117,0.0001410
2,21.0102425,0.0018886,0.0001402
3,20.4264802,0.0018692,0.0001397
4,19.8610135,0.0018525,0.0001393
5,19.3139490,0.0018370,0.0001390
6,18.7836866,0.0018227,0.0001387
7,18.2691583,0.0018091,0.0001384
8,17.7692324,0.0017962,0.0001381
9,17.2829568,0.0017838,0.0001378
10,16.8094916,0.0017718,0.0001376
11,16.3481235,0.0017602,0.0001373
12,15.8982426,0.0017490,0.0001371
13,15.4593294,0.0017381,0.0001369
14,15.0309391,0.0017274,0.0001367
15,14.6126891,0.0017171,0.0001365
16,14.2042483,0.0017069,0.0001363
17,13.8053279,0.0016970,0.0001360
18,13.4156739,0.0016873,0.0001359
19,13.0350616,0.0016778,0.0001357
20,12.6632900,0.0016685,0.0001355
21,12.3001786,0.0016594,0.0001353
22,11.9455634,0.0016504,0.0001351
23,11.5992951,0.0016416,0.0001349
24,11.2612361,0.0016329,0.0001348
25,10.9312594,0.0016244,0.0001346
26,10.6092468,0.0016160,0.0001344
27,10.2950876,0.0016077,0.0001343
28,9.9886781,0.0015996,0.0001341
29,9.6899200,0.0015916,0.0001339
30,9.3987201,0.0015837,0.0001338
31,9.1149899,0.0015760,0.0001336
32,8.8386444,0.0015683,0.0001335
33,8.5696024,0.0015608,0.0001333
34,8.3077853,0.0015533,0.0001332
35,8.0531175,0.0015460,0.0001330
36,7.8055253,0.0015388,0.0001329
37,7.5649373,0.0015317,0.0001328
38,7.3312836,0.0015246,0.0001326
39,7.1044956,0.0015177,0.0001325
40,6.8845062,0.0015108,0.0001323
41,6.6712486,0.0015041,0.0001322
42,6.4646571,0.0014974,0.0001321
43,6.2646659,0.0014908,0.0001319
44,6.0712095,0.0014843,0.0001318
45,5.8842220,0.0014779,0.0001317
46,5.7036369,0.0014716,0.0001315
47,5.5293868,0.0014653,0.0001314
48,5.3614032,0.0014591,0.0001313
49,5.1996160,0.0014530,0.0001312
50,5.0439529,0.0014470,0.0001310
51,4.8943395,0.0014411,0.0001309
52,4.7506985,0.0014352,0.0001308
53,4.6129497,0.0014294,0.0001307
54,4.4810091,0.0014237,0.0001306
55,4.3547887,0.0014180,0.0001304
56,4.2341963,0.0014124,0.0001303
57,4.1191348,0.0014069,0.0001302
58,4.0095021,0.0014014,0.0001301
59,3.9051905,0.0013961,0.0001300
60,3.8060865,0.0013907,0.0001299
61,3.7120708,0.0013855,0.0001298
62,3.6230181,0.0013803,0.0001296
63,3.5387967,0.0013752,0.0001295
64,3.4592689,0.0013701,0.0001294
65,3.3842911,0.0013651,0.0001293
66,3.3137139,0.0013601,0.0001292
67,3.2473825,0.0013553,0.0001291
68,3.1851372,0.0013504,0.0001290
69,3.1268141,0.0013457,0.0001289
70,3.0722452,0.0013410,0.0001288
71,3.0212600,0.0013363,0.0001287
72,2.9736857,0.0013317,0.0001286
73,2.9293479,0.0013272,0.0001285
74,2.8880722,0.0013227,0.0001284
75,2.8496844,0.0013183,0.0001283
76,2.8140119,0.0013139,0.0001282
77,2.7808839,0.0013096,0.0001281
78,2.7501332,0.0013054,0.0001280
79,2.7215958,0.0013011,0.0001279
80,2.6951128,0.0012970,0.0001278
81,2.6705298,0.0012929,0.0001277
82,2.6476984,0.0012888,0.0001276
83,2.6264762,0.0012848,0.0001275
84,2.6067271,0.0012809,0.0001274
85,2.5883219,0.0012770,0.0001273
86,2.5711379,0.0012731,0.0001272
87,2.5550596,0.0012694,0.0001271
88,2.5399785,0.0012656,0.0001270
89,2.5257930,0.0012619,0.0001269
90,2.5124084,0.0012582,0.0001268
91,2.4997366,0.0012546,0.0001267
92,2.4876961,0.0012511,0.0001266
93,2.4762119,0.0012476,0.0001265
94,2.4652149,0.0012441,0.0001264
95,2.4546418,0.0012407,0.0001263
96,2.4444349,0.0012373,0.0001263
97,2.4345420,0.0012340,0.0001262
98,2.4249154,0.0012307,0.0001261
99,2.4155124,0.0012275,0.0001260
100,2.4062946,0.0012243,0.0001259
101,2.3972277,0.0012211,0.0001258
102,2.3882812,0.0012180,0.0001257
103,2.3794281,0.0012150,0.0001256
104,2.3706448,0.0012119,0.0001255
105,2.3619105,0.0012090,0.0001255
106,2.3532073,0.0012060,0.0001254
107,2.3445199,0.0012031,0.0001253
108,2.3358353,0.0012003,0.0001252
109,2.3271426,0.0011975,0.0001251
110,2.3184328,0.0011947,0.0001250
111,2.3096987,0.0011920,0.0001249
112,2.3009346,0.0011893,0.0001249
113,2.2921364,0.0011866,0.0001248
114,2.2833012,0.0011840,0.0001247
115,2.2744271,0.0011814,0.0001246
116,2.2655134,0.0011789,0.0001245
117,2.2565602,0.0011764,0.0001244
118,2.2475685,0.0011740,0.0001244
119,2.2385398,0.0011715,0.0001243
120,2.2294764,0.0011692,0.0001242
121,2.2203810,0.0011668,0.0001241
122,2.2112568,0.0011645,0.0001240
123,2.2021073,0.0011622,0.0001239
124,2.1929364,0.0011600,0.0001239
125,2.1837482,0.0011578,0.0001238
126,2.1745470,0.0011556,0.0001237
127,2.1653373,0.0011535,0.0001236
128,2.1561235,0.0011514,0.0001235
129,2.1469104,0.0011494,0.0001235
130,2.1377026,0.0011474,0.0001234
131,2.1285047,0.0011454,0.0001233
132,2.1193213,0.0011434,0.0001232
133,2.1101572,0.0011415,0.0001231
134,2.1010168,0.0011396,0.0001231
135,2.0919045,0.0011378,0.0001230
136,2.0828246,0.0011360,0.0001229
137,2.0737815,0.0011342,0.0001228
138,2.0647790,0.0011324,0.0001228
139,2.0558213,0.0011307,0.0001227
140,2.0469120,0.0011290,0.0001226
141,2.0380548,0.0011274,0.0001225
142,2.0292532,0.0011258,0.0001225
143,2.0205104,0.0011242,0.0001224
144,2.0118297,0.0011226,0.0001223
145,2.0032140,0.0011211,0.0001222
146,1.9946660,0.0011196,0.0001222
147,1.9861884,0.0011181,0.0001221
148,1.9777837,0.0011167,0.0001220
149,1.9694541,0.0011153,0.0001219
150,1.9612018,0.0011139,0.0001219
151,1.9530287,0.0011126,0.0001218
152,1.9449365,0.0011112,0.0001217
153,1.9369271,0.0011099,0.0001216
154,1.9290017,0.0011087,0.0001216
155,1.9211617,0.0011075,0.0001215
156,1.9134084,0.0011063,0.0001214
157,1.9057427,0.0011051,0.0001213
158,1.8981656,0.0011039,0.0001213
