,Fi
139,0.0024338
140,0.0024085
141,0.0023835
142,0.0023590
143,0.0023348
144,0.0023110
145,0.0022876
146,0.0022645
147,0.0022418
148,0.0022193
149,0.0021973
150,0.0021755
151,0.0021541
152,0.0021329
153,0.0021121
154,0.0020916
155,0.0020713
156,0.0020514
157,0.0020317
158,0.0020123
159,0.0019932
160,0.0019744
161,0.0019558
162,0.0019374
163,0.0019194
164,0.0019015
165,0.0018839
166,0.0018666
167,0.0018495
168,0.0018326
169,0.0018159
170,0.0017995
171,0.0017833
172,0.0017673
173,0.0017515
174,0.0017359
175,0.0017205
176,0.0017053
177,0.0016903
178,0.0016755
179,0.0016609
180,0.0016465
181,0.0016323
182,0.0016182
183,0.0016044
184,0.0015906
185,0.0015771
186,0.0015638
187,0.0015506
188,0.0015375
189,0.0015247
190,0.0015119
191,0.0014994
192,0.0014870
193,0.0014747
194,0.0014626
195,0.0014507
196,0.0014388
197,0.0014272
198,0.0014156
199,0.0014042
200,0.0013929
201,0.0013818
202,0.0013708
203,0.0013599
204,0.0013492
205,0.0013385
206,0.0013280
207,0.0013177
208,0.0013074
209,0.0012972
210,0.0012872
211,0.0012773
212,0.0012675
213,0.0012578
214,0.0012482
215,0.0012387
216,0.0012293
217,0.0012200
218,0.0012109
219,0.0012018
220,0.0011928
221,0.0011840
222,0.0011752
223,0.0011665
224,0.0011579
225,0.0011494
226,0.0011410
227,0.0011327
228,0.0011245
229,0.0011163
230,0.0011083
231,0.0011003
232,0.0010924
233,0.0010846
234,0.0010769
235,0.0010692
236,0.0010617
237,0.0010542
238,0.0010468
239,0.0010395
240,0.0010322
241,0.0010250
242,0.0010179
243,0.0010109
244,0.0010039
245,0.0009970
246,0.0009902
247,0.0009834
248,0.0009767
249,0.0009701
250,0.0009636
251,0.0009571
252,0.0009506
253,0.0009443
254,0.0009380
255,0.0009317
256,0.0009256
257,0.0009194
258,0.0009134
259,0.0009074
260,0.0009014
261,0.0008955
262,0.0008897
263,0.0008839
264,0.0008782
265,0.0008725
266,0.0008669
267,0.0008614
268,0.0008559
269,0.0008504
270,0.0008450
271,0.0008397
272,0.0008344
273,0.0008291
274,0.0008239
275,0.0008187
276,0.0008136
277,0.0008086
278,0.0008036
279,0.0007986
280,0.0007937
281,0.0007888
282,0.0007840
283,0.0007792
284,0.0007744
285,0.0007697
286,0.0007651
287,0.0007604
288,0.0007559
289,0.0007513
290,0.0007468
291,0.0007424
292,0.0007380
293,0.0007336
294,0.0007293
295,0.0007250
296,0.0007207
297,0.0007165
298,0.0007123
299,0.0007081
300,0.0007040
301,0.0006999
302,0.0006959
303,0.0006919
304,0.0006879
305,0.0006840
306,0.0006801
307,0.0006762
308,0.0006724
309,0.0006686
310,0.0006648
311,0.0006611
312,0.0006574
313,0.0006537
314,0.0006501
315,0.0006464
316,0.0006429
317,0.0006393
318,0.0006358
319,0.0006323
320,0.0006288
321,0.0006254
322,0.0006220
323,0.0006186
324,0.0006153
325,0.0006120
326,0.0006087
327,0.0006054
328,0.0006022
329,0.0005990
330,0.0005958
331,0.0005926
332,0.0005895
333,0.0005864
334,0.0005833
335,0.0005803
336,0.0005773
337,0.0005743
338,0.0005713
339,0.0005683
340,0.0005654
341,0.0005625
342,0.0005596
343,0.0005567
344,0.0005539
345,0.0005511
346,0.0005483
347,0.0005455
348,0.0005428
349,0.0005401
350,0.0005374
351,0.0005347
352,0.0005321
353,0.0005294
354,0.0005268
355,0.0005242
356,0.0005216
357,0.0005191
358,0.0005166
359,0.0005140
360,0.0005116
361,0.0005091
362,0.0005066
363,0.0005042
364,0.0005018
365,0.0004994
366,0.0004970
367,0.0004947
368,0.0004923
369,0.0004900
370,0.0004877
371,0.0004854
372,0.0004832
373,0.0004809
374,0.0004787
375,0.0004765
376,0.0004743
377,0.0004721
378,0.0004699
379,0.0004678
380,0.0004657
381,0.0004636
382,0.0004615
383,0.0004594
384,0.0004573
385,0.0004553
386,0.0004533
387,0.0004512
388,0.0004492
389,0.0004473
390,0.0004453
391,0.0004433
392,0.0004414
393,0.0004395
394,0.0004376
395,0.0004357
396,0.0004338
397,0.0004319
398,0.0004301
399,0.0004282
400,0.0004264
401,0.0004246
402,0.0004228
403,0.0004210
404,0.0004193
405,0.0004175
406,0.0004158
407,0.0004141
408,0.0004123
409,0.0004106
410,0.0004089
411,0.0004073
412,0.0004056
413,0.0004040
414,0.0004023
415,0.0004007
416,0.0003991
417,0.0003975
418,0.0003959
419,0.0003943
420,0.0003927
421,0.0003912
422,0.0003897
423,0.0003881
424,0.0003866
425,0.0003851
426,0.0003836
427,0.0003821
428,0.0003806
429,0.0003792
430,0.0003777
431,0.0003763
432,0.0003748
433,0.0003734
434,0.0003720
435,0.0003706
436,0.0003692
437,0.0003678
438,0.0003665
439,0.0003651
440,0.0003638
441,0.0003624
442,0.0003611
443,0.0003598
444,0.0003585
445,0.0003572
446,0.0003559
447,0.0003546
448,0.0003533
449,0.0003521
450,0.0003508
451,0.0003496
452,0.0003483
453,0.0003471
454,0.0003459
455,0.0003447
456,0.0003435
457,0.0003423
458,0.0003411
459,0.0003399
460,0.0003388
461,0.0003376
462,0.0003365
463,0.0003353
464,0.0003342
465,0.0003331
466,0.0003320
467,0.0003308
468,0.0003297
469,0.0003287
470,0.0003276
471,0.0003265
472,0.0003254
473,0.0003244
474,0.0003233
475,0.0003223
476,0.0003212
477,0.0003202
478,0.0003192
479,0.0003182
480,0.0003172
481,0.0003161
482,0.0003152
483,0.0003142
484,0.0003132
485,0.0003122
486,0.0003112
487,0.0003103
488,0.0003093
489,0.0003084
490,0.0003074
491,0.0003065
492,0.0003056
493,0.0003047
494,0.0003037
495,0.0003028
496,0.0003019
497,0.0003010
498,0.0003002
499,0.0002993
500,0.0002984
501,0.0002975
502,0.0002967
503,0.0002958
504,0.0002950
505,0.0002941
506,0.0002933
507,0.0002924
508,0.0002916
509,0.0002908
510,0.0002900
511,0.0002892
512,0.0002883
513,0.0002875
514,0.0002867
515,0.0002860
516,0.0002852
517,0.0002844
518,0.0002836
519,0.0002829
520,0.0002821
521,0.0002813
522,0.0002806
523,0.0002798
524,0.0002791
525,0.0002784
526,0.0002776
527,0.0002769
528,0.0002762
529,0.0002755
530,0.0002747
531,0.0002740
532,0.0002733
533,0.0002726
534,0.0002719
535,0.0002712
536,0.0002706
537,0.0002699
538,0.0002692
539,0.0002685
540,0.0002679
541,0.0002672
542,0.0002665
543,0.0002659
544,0.0002652
545,0.0002646
546,0.0002640
547,0.0002633
548,0.0002627
549,0.0002621
550,0.0002614
551,0.0002608
552,0.0002602
553,0.0002596
554,0.0002590
555,0.0002584
556,0.0002578
557,0.0002572
558,0.0002566
559,0.0002560
560,0.0002554
561,0.0002548
562,0.0002543
563,0.0002537
564,0.0002531
565,0.0002526
566,0.0002520
567,0.0002514
568,0.0002509
569,0.0002503
570,0.0002498
571,0.0002492
572,0.0002487
573,0.0002482
574,0.0002476
575,0.0002471
576,0.0002466
577,0.0002460
578,0.0002455
579,0.0002450
580,0.0002445
581,0.0002440
582,0.0002435
583,0.0002430
584,0.0002425
585,0.0002420
586,0.0002415
587,0.0002410
588,0.0002405
589,0.0002400
590,0.0002395
591,0.0002391
592,0.0002386
593,0.0002381
594,0.0002376
595,0.0002372
596,0.0002367
597,0.0002362
598,0.0002358
599,0.0002353
600,0.0002349
601,0.0002344
602,0.0002340
603,0.0002335
604,0.0002331
605,0.0002326
606,0.0002322
607,0.0002318
608,0.0002313
609,0.0002309
610,0.0002305
611,0.0002301
612,0.0002296
613,0.0002292
614,0.0002288
615,0.0002284
616,0.0002280
617,0.0002276
618,0.0002272
619,0.0002268
620,0.0002263
621,0.0002259
622,0.0002256
623,0.0002252
624,0.0002248
625,0.0002244
626,0.0002240
627,0.0002236
628,0.0002232
629,0.0002228
630,0.0002225
631,0.0002221
632,0.0002217
633,0.0002213
634,0.0002210
635,0.0002206
636,0.0002202
637,0.0002199
638,0.0002195
639,0.0002191
640,0.0002188
641,0.0002184
642,0.0002181
643,0.0002177
644,0.0002174
645,0.0002170
646,0.0002167
647,0.0002163
648,0.0002160
649,0.0002157
650,0.0002153
651,0.0002150
652,0.0002146
653,0.0002143
654,0.0002140
655,0.0002136
656,0.0002133
657,0.0002130
658,0.0002127
659,0.0002124
660,0.0002120
661,0.0002117
662,0.0002114
663,0.0002111
664,0.0002108
665,0.0002105
666,0.0002101
667,0.0002098
668,0.0002095
669,0.0002092
670,0.0002089
671,0.0002086
672,0.0002083
673,0.0002080
674,0.0002077
675,0.0002074
676,0.0002071
677,0.0002068
678,0.0002066
679,0.0002063
680,0.0002060
681,0.0002057
682,0.0002054
683,0.0002051
684,0.0002048
685,0.0002046
686,0.0002043
687,0.0002040
688,0.0002037
689,0.0002035
690,0.0002032
691,0.0002029
692,0.0002026
693,0.0002024
694,0.0002021
695,0.0002018
696,0.0002016
697,0.0002013
698,0.0002011
699,0.0002008
700,0.0002005
701,0.0002003
702,0.0002000
703,0.0001998
704,0.0001995
705,0.0001993
706,0.0001990
707,0.0001988
708,0.0001985
709,0.0001983
710,0.0001980
711,0.0001978
712,0.0001975
713,0.0001973
714,0.0001970
715,0.0001968
716,0.0001966
717,0.0001963
718,0.0001961
719,0.0001958
720,0.0001956
721,0.0001954
722,0.0001951
723,0.0001949
724,0.0001947
725,0.0001945
726,0.0001942
727,0.0001940
728,0.0001938
729,0.0001935
730,0.0001933
731,0.0001931
732,0.0001929
733,0.0001927
734,0.0001924
735,0.0001922
736,0.0001920
737,0.0001918
738,0.0001916
739,0.0001914
740,0.0001911
741,0.0001909
742,0.0001907
743,0.0001905
744,0.0001903
745,0.0001901
746,0.0001899
747,0.0001897
748,0.0001895
749,0.0001893
750,0.0001891
751,0.0001889
752,0.0001886
753,0.0001884
754,0.0001882
755,0.0001880
756,0.0001878
757,0.0001876
758,0.0001875
759,0.0001873
760,0.0001871
761,0.0001869
762,0.0001867
763,0.0001865
764,0.0001863
765,0.0001861
766,0.0001859
767,0.0001857
768,0.0001855
769,0.0001853
770,0.0001852
771,0.0001850
772,0.0001848
773,0.0001846
774,0.0001844
775,0.0001842
776,0.0001840
777,0.0001839
778,0.0001837
779,0.0001835
780,0.0001833
781,0.0001831
782,0.0001830
783,0.0001828
784,0.0001826
785,0.0001824
786,0.0001823
787,0.0001821
788,0.0001819
789,0.0001817
790,0.0001816
791,0.0001814
792,0.0001812
793,0.0001811
794,0.0001809
795,0.0001807
796,0.0001805
797,0.0001804
798,0.0001802
799,0.0001800
800,0.0001799
801,0.0001797
802,0.0001796
803,0.0001794
804,0.0001792
805,0.0001791
806,0.0001789
807,0.0001787
808,0.0001786
809,0.0001784
810,0.0001783
811,0.0001781
812,0.0001779
813,0.0001778
814,0.0001776
815,0.0001775
816,0.0001773
817,0.0001772
818,0.0001770
819,0.0001769
820,0.0001767
821,0.0001766
822,0.0001764
823,0.0001762
824,0.0001761
825,0.0001759
826,0.0001758
827,0.0001756
828,0.0001755
829,0.0001754
830,0.0001752
831,0.0001751
832,0.0001749
833,0.0001748
834,0.0001746
835,0.0001745
836,0.0001743
837,0.0001742
838,0.0001740
839,0.0001739
840,0.0001738
841,0.0001736
842,0.0001735
843,0.0001733
844,0.0001732
845,0.0001731
846,0.0001729
847,0.0001728
848,0.0001726
849,0.0001725
850,0.0001724
851,0.0001722
852,0.0001721
853,0.0001720
854,0.0001718
855,0.0001717
856,0.0001715
857,0.0001714
858,0.0001713
859,0.0001711
860,0.0001710
861,0.0001709
862,0.0001707
863,0.0001706
864,0.0001705
865,0.0001704
866,0.0001702
867,0.0001701
868,0.0001700
869,0.0001698
870,0.0001697
871,0.0001696
872,0.0001695
873,0.0001693
874,0.0001692
875,0.0001691
876,0.0001689
877,0.0001688
878,0.0001687
879,0.0001686
880,0.0001685
881,0.0001683
882,0.0001682
883,0.0001681
884,0.0001680
885,0.0001678
886,0.0001677
887,0.0001676
888,0.0001675
889,0.0001674
890,0.0001672
891,0.0001671
892,0.0001670
893,0.0001669
894,0.0001668
895,0.0001666
896,0.0001665
897,0.0001664
898,0.0001663
899,0.0001662
900,0.0001660
901,0.0001659
902,0.0001658
903,0.0001657
904,0.0001656
905,0.0001655
906,0.0001654
907,0.0001652
908,0.0001651
909,0.0001650
910,0.0001649
911,0.0001648
912,0.0001647
913,0.0001646
914,0.0001645
915,0.0001643
916,0.0001642
917,0.0001641
918,0.0001640
919,0.0001639
920,0.0001638
921,0.0001637
922,0.0001636
923,0.0001635
924,0.0001634
925,0.0001632
926,0.0001631
927,0.0001630
928,0.0001629
929,0.0001628
930,0.0001627
931,0.0001626
932,0.0001625
933,0.0001624
934,0.0001623
935,0.0001622
936,0.0001621
937,0.0001620
938,0.0001619
939,0.0001618
940,0.0001617
941,0.0001616
942,0.0001615
943,0.0001614
944,0.0001612
945,0.0001611
946,0.0001610
947,0.0001609
948,0.0001608
949,0.0001607
950,0.0001606
951,0.0001605
952,0.0001604
953,0.0001603
954,0.0001602
955,0.0001601
956,0.0001600
957,0.0001599
958,0.0001598
959,0.0001597
960,0.0001596
961,0.0001595
962,0.0001595
963,0.0001594
964,0.0001593
965,0.0001592
966,0.0001591
967,0.0001590
968,0.0001589
969,0.0001588
970,0.0001587
971,0.0001586
972,0.0001585
973,0.0001584
974,0.0001583
975,0.0001582
976,0.0001581
977,0.0001580
978,0.0001579
979,0.0001578
980,0.0001577
981,0.0001576
982,0.0001576
983,0.0001575
984,0.0001574
985,0.0001573
986,0.0001572
987,0.0001571
988,0.0001570
989,0.0001569
990,0.0001568
991,0.0001567
992,0.0001566
993,0.0001565
994,0.0001565
995,0.0001564
996,0.0001563
997,0.0001562
998,0.0001561
999,0.0001560
1000,0.0001559
1001,0.0001558
1002,0.0001557
1003,0.0001557
1004,0.0001556
1005,0.0001555
1006,0.0001554
1007,0.0001553
1008,0.0001552
1009,0.0001551
1010,0.0001550
1011,0.0001550
1012,0.0001549
1013,0.0001548
1014,0.0001547
1015,0.0001546
1016,0.0001545
1017,0.0001544
1018,0.0001544
1019,0.0001543
1020,0.0001542
1021,0.0001541
1022,0.0001540
1023,0.0001539
1024,0.0001539
1025,0.0001538
1026,0.0001537
1027,0.0001536
1028,0.0001535
1029,0.0001534
1030,0.0001534
1031,0.0001533
1032,0.0001532
1033,0.0001531
1034,0.0001530
1035,0.0001529
1036,0.0001529
1037,0.0001528
1038,0.0001527
1039,0.0001526
1040,0.0001525
1041,0.0001525
1042,0.0001524
1043,0.0001523
1044,0.0001522
1045,0.0001521
1046,0.0001521
1047,0.0001520
1048,0.0001519
1049,0.0001518
1050,0.0001517
1051,0.0001517
1052,0.0001516
1053,0.0001515
1054,0.0001514
1055,0.0001514
1056,0.0001513
1057,0.0001512
1058,0.0001511
1059,0.0001510
1060,0.0001510
1061,0.0001509
1062,0.0001508
1063,0.0001507
1064,0.0001507
1065,0.0001506
1066,0.0001505
1067,0.0001504
1068,0.0001504
1069,0.0001503
1070,0.0001502
1071,0.0001501
1072,0.0001501
1073,0.0001500
1074,0.0001499
1075,0.0001498
1076,0.0001498
1077,0.0001497
1078,0.0001496
1079,0.0001495
1080,0.0001495
1081,0.0001494
1082,0.0001493
1083,0.0001492
1084,0.0001492
1085,0.0001491
1086,0.0001490
1087,0.0001489
1088,0.0001489
1089,0.0001488
1090,0.0001487
1091,0.0001486
1092,0.0001486
1093,0.0001485
1094,0.0001484
1095,0.0001484
1096,0.0001483
1097,0.0001482
1098,0.0001481
1099,0.0001481
1100,0.0001480
1101,0.0001479
1102,0.0001479
1103,0.0001478
1104,0.0001477
1105,0.0001476
1106,0.0001476
1107,0.0001475
1108,0.0001474
1109,0.0001474
1110,0.0001473
1111,0.0001472
1112,0.0001472
1113,0.0001471
1114,0.0001470
1115,0.0001470
1116,0.0001469
1117,0.0001468
1118,0.0001467
1119,0.0001467
1120,0.0001466
1121,0.0001465
1122,0.0001465
1123,0.0001464
1124,0.0001463
1125,0.0001463
1126,0.0001462
1127,0.0001461
1128,0.0001461
1129,0.0001460
1130,0.0001459
1131,0.0001459
1132,0.0001458
1133,0.0001457
1134,0.0001457
1135,0.0001456
1136,0.0001455
1137,0.0001455
1138,0.0001454
1139,0.0001453
1140,0.0001453
1141,0.0001452
1142,0.0001451
1143,0.0001451
1144,0.0001450
1145,0.0001449
1146,0.0001449
1147,0.0001448
1148,0.0001447
1149,0.0001447
1150,0.0001446
1151,0.0001445
1152,0.0001445
1153,0.0001444
1154,0.0001444
1155,0.0001443
1156,0.0001442
1157,0.0001442
1158,0.0001441
1159,0.0001440
1160,0.0001440
1161,0.0001439
1162,0.0001438
1163,0.0001438
1164,0.0001437
1165,0.0001437
1166,0.0001436
1167,0.0001435
1168,0.0001435
1169,0.0001434
1170,0.0001433
1171,0.0001433
1172,0.0001432
1173,0.0001432
1174,0.0001431
1175,0.0001430
1176,0.0001430
1177,0.0001429
1178,0.0001428
1179,0.0001428
1180,0.0001427
1181,0.0001427
1182,0.0001426
1183,0.0001425
1184,0.0001425
1185,0.0001424
1186,0.0001424
1187,0.0001423
1188,0.0001422
1189,0.0001422
1190,0.0001421
1191,0.0001420
1192,0.0001420
1193,0.0001419
1194,0.0001419
1195,0.0001418
1196,0.0001417
1197,0.0001417
1198,0.0001416
1199,0.0001416
1200,0.0001415
1201,0.0001414
1202,0.0001414
1203,0.0001413
1204,0.0001413
1205,0.0001412
1206,0.0001412
1207,0.0001411
1208,0.0001410
1209,0.0001410
1210,0.0001409
1211,0.0001409
1212,0.0001408
1213,0.0001407
1214,0.0001407
1215,0.0001406
1216,0.0001406
1217,0.0001405
1218,0.0001405
1219,0.0001404
1220,0.0001403
1221,0.0001403
1222,0.0001402
1223,0.0001402
1224,0.0001401
1225,0.0001401
1226,0.0001400
1227,0.0001399
1228,0.0001399
1229,0.0001398
1230,0.0001398
1231,0.0001397
1232,0.0001397
1233,0.0001396
1234,0.0001395
1235,0.0001395
1236,0.0001394
1237,0.0001394
1238,0.0001393
1239,0.0001393
1240,0.0001392
1241,0.0001391
1242,0.0001391
1243,0.0001390
1244,0.0001390
1245,0.0001389
1246,0.0001389
1247,0.0001388
1248,0.0001388
1249,0.0001387
1250,0.0001386
1251,0.0001386
1252,0.0001385
1253,0.0001385
1254,0.0001384
1255,0.0001384
1256,0.0001383
1257,0.0001383
1258,0.0001382
1259,0.0001382
1260,0.0001381
1261,0.0001380
1262,0.0001380
1263,0.0001379
1264,0.0001379
1265,0.0001378
1266,0.0001378
1267,0.0001377
1268,0.0001377
1269,0.0001376
1270,0.0001376
1271,0.0001375
1272,0.0001375
1273,0.0001374
1274,0.0001374
1275,0.0001373
1276,0.0001372
1277,0.0001372
1278,0.0001371
1279,0.0001371
1280,0.0001370
1281,0.0001370
1282,0.0001369
1283,0.0001369
1284,0.0001368
1285,0.0001368
1286,0.0001367
1287,0.0001367
1288,0.0001366
1289,0.0001366
1290,0.0001365
1291,0.0001365
1292,0.0001364
1293,0.0001364
1294,0.0001363
1295,0.0001363
1296,0.0001362
1297,0.0001362
1298,0.0001361
1299,0.0001360
1300,0.0001360
1301,0.0001359
1302,0.0001359
1303,0.0001358
1304,0.0001358
1305,0.0001357
1306,0.0001357
1307,0.0001356
1308,0.0001356
1309,0.0001355
1310,0.0001355
1311,0.0001354
1312,0.0001354
1313,0.0001353
1314,0.0001353
1315,0.0001352
1316,0.0001352
1317,0.0001351
1318,0.0001351
1319,0.0001350
1320,0.0001350
1321,0.0001349
1322,0.0001349
1323,0.0001348
1324,0.0001348
1325,0.0001347
1326,0.0001347
1327,0.0001346
1328,0.0001346
1329,0.0001345
1330,0.0001345
1331,0.0001344
1332,0.0001344
1333,0.0001343
1334,0.0001343
1335,0.0001342
1336,0.0001342
1337,0.0001341
1338,0.0001341
1339,0.0001341
1340,0.0001340
1341,0.0001340
1342,0.0001339
1343,0.0001339
1344,0.0001338
1345,0.0001338
1346,0.0001337
1347,0.0001337
1348,0.0001336
1349,0.0001336
1350,0.0001335
1351,0.0001335
1352,0.0001334
1353,0.0001334
1354,0.0001333
1355,0.0001333
1356,0.0001332
1357,0.0001332
1358,0.0001331
1359,0.0001331
1360,0.0001330
1361,0.0001330
1362,0.0001329
1363,0.0001329
1364,0.0001329
1365,0.0001328
1366,0.0001328
1367,0.0001327
1368,0.0001327
1369,0.0001326
1370,0.0001326
1371,0.0001325
1372,0.0001325
1373,0.0001324
1374,0.0001324
1375,0.0001323
1376,0.0001323
1377,0.0001322
1378,0.0001322
1379,0.0001322
1380,0.0001321
1381,0.0001321
1382,0.0001320
1383,0.0001320
1384,0.0001319
1385,0.0001319
1386,0.0001318
1387,0.0001318
1388,0.0001317
1389,0.0001317
1390,0.0001316
1391,0.0001316
1392,0.0001316
1393,0.0001315
1394,0.0001315
1395,0.0001314
1396,0.0001314
1397,0.0001313
1398,0.0001313
1399,0.0001312
1400,0.0001312
1401,0.0001312
1402,0.0001311
1403,0.0001311
1404,0.0001310
1405,0.0001310
1406,0.0001309
1407,0.0001309
1408,0.0001308
1409,0.0001308
1410,0.0001307
1411,0.0001307
1412,0.0001307
1413,0.0001306
1414,0.0001306
1415,0.0001305
1416,0.0001305
1417,0.0001304
1418,0.0001304
1419,0.0001303
1420,0.0001303
1421,0.0001303
1422,0.0001302
1423,0.0001302
1424,0.0001301
1425,0.0001301
1426,0.0001300
1427,0.0001300
1428,0.0001300
1429,0.0001299
1430,0.0001299
1431,0.0001298
1432,0.0001298
1433,0.0001297
1434,0.0001297
1435,0.0001296
1436,0.0001296
1437,0.0001296
1438,0.0001295
1439,0.0001295
1440,0.0001294
1441,0.0001294
1442,0.0001293
1443,0.0001293
1444,0.0001293
1445,0.0001292
1446,0.0001292
1447,0.0001291
1448,0.0001291
1449,0.0001290
1450,0.0001290
1451,0.0001290
1452,0.0001289
1453,0.0001289
1454,0.0001288
1455,0.0001288
1456,0.0001287
1457,0.0001287
1458,0.0001287
1459,0.0001286
1460,0.0001286
1461,0.0001285
1462,0.0001285
1463,0.0001285
1464,0.0001284
1465,0.0001284
1466,0.0001283
1467,0.0001283
1468,0.0001282
1469,0.0001282
1470,0.0001282
1471,0.0001281
1472,0.0001281
1473,0.0001280
1474,0.0001280
1475,0.0001280
1476,0.0001279
1477,0.0001279
1478,0.0001278
1479,0.0001278
1480,0.0001277
1481,0.0001277
1482,0.0001277
1483,0.0001276
1484,0.0001276
1485,0.0001275
1486,0.0001275
1487,0.0001275
1488,0.0001274
1489,0.0001274
1490,0.0001273
1491,0.0001273
1492,0.0001273
1493,0.0001272
1494,0.0001272
1495,0.0001271
1496,0.0001271
1497,0.0001271
1498,0.0001270
1499,0.0001270
1500,0.0001269
1501,0.0001269
1502,0.0001268
1503,0.0001268
1504,0.0001268
1505,0.0001267
1506,0.0001267
1507,0.0001266
1508,0.0001266
1509,0.0001266
1510,0.0001265
1511,0.0001265
1512,0.0001264
1513,0.0001264
1514,0.0001264
1515,0.0001263
1516,0.0001263
1517,0.0001262
1518,0.0001262
1519,0.0001262
1520,0.0001261
1521,0.0001261
1522,0.0001260
1523,0.0001260
1524,0.0001260
1525,0.0001259
1526,0.0001259
1527,0.0001259
1528,0.0001258
1529,0.0001258
1530,0.0001257
1531,0.0001257
1532,0.0001257
1533,0.0001256
1534,0.0001256
1535,0.0001255
1536,0.0001255
1537,0.0001255
1538,0.0001254
1539,0.0001254
1540,0.0001253
1541,0.0001253
1542,0.0001253
1543,0.0001252
1544,0.0001252
1545,0.0001251
1546,0.0001251
1547,0.0001251
1548,0.0001250
1549,0.0001250
1550,0.0001250
1551,0.0001249
1552,0.0001249
1553,0.0001248
1554,0.0001248
1555,0.0001248
1556,0.0001247
1557,0.0001247
1558,0.0001246
1559,0.0001246
1560,0.0001246
1561,0.0001245
1562,0.0001245
1563,0.0001245
1564,0.0001244
1565,0.0001244
1566,0.0001243
1567,0.0001243
1568,0.0001243
1569,0.0001242
1570,0.0001242
1571,0.0001242
1572,0.0001241
1573,0.0001241
1574,0.0001240
1575,0.0001240
1576,0.0001240
1577,0.0001239
1578,0.0001239
1579,0.0001239
1580,0.0001238
1581,0.0001238
1582,0.0001237
1583,0.0001237
1584,0.0001237
1585,0.0001236
1586,0.0001236
1587,0.0001236
1588,0.0001235
1589,0.0001235
1590,0.0001234
1591,0.0001234
1592,0.0001234
1593,0.0001233
1594,0.0001233
1595,0.0001233
1596,0.0001232
1597,0.0001232
1598,0.0001231
1599,0.0001231
1600,0.0001231
1601,0.0001230
1602,0.0001230
1603,0.0001230
1604,0.0001229
1605,0.0001229
1606,0.0001229
1607,0.0001228
1608,0.0001228
1609,0.0001227
1610,0.0001227
1611,0.0001227
1612,0.0001226
1613,0.0001226
1614,0.0001226
1615,0.0001225
1616,0.0001225
1617,0.0001225
1618,0.0001224
1619,0.0001224
1620,0.0001223
1621,0.0001223
1622,0.0001223
1623,0.0001222
1624,0.0001222
1625,0.0001222
1626,0.0001221
1627,0.0001221
1628,0.0001221
1629,0.0001220
1630,0.0001220
1631,0.0001219
1632,0.0001219
1633,0.0001219
1634,0.0001218
1635,0.0001218
1636,0.0001218
1637,0.0001217
1638,0.0001217
1639,0.0001217
1640,0.0001216
1641,0.0001216
1642,0.0001216
1643,0.0001215
1644,0.0001215
1645,0.0001214
1646,0.0001214
1647,0.0001214
1648,0.0001213
1649,0.0001213
1650,0.0001213
1651,0.0001212
1652,0.0001212
1653,0.0001212
1654,0.0001211
1655,0.0001211
1656,0.0001211
1657,0.0001210
1658,0.0001210
1659,0.0001210
1660,0.0001209
1661,0.0001209
1662,0.0001209
1663,0.0001208
1664,0.0001208
