,W,Psi,T
0,22.2222285,0.0389477,0.0283553
1,20.6405145,0.0202079,0.0167431
2,19.0925393,0.0145165,0.0124833
3,17.3043715,0.0116699,0.0100658
4,15.5325520,0.0098826,0.0084818
5,13.6978514,0.0086482,0.0073550
6,11.9040123,0.0077381,0.0065087
7,10.1848605,0.0070390,0.0058477
8,8.6549693,0.0064847,0.0053160
9,7.4793529,0.0060343,0.0048784
10,6.8986758,0.0056612,0.0045116
11,7.1085028,0.0053469,0.0041994
12,8.0825318,0.0050785,0.0039304
13,9.6137311,0.0048464,0.0036959
14,11.4913317,0.0046438,0.0034897
15,13.5706679,0.0044652,0.0033068
16,15.7588557,0.0043065,0.0031434
17,17.9920106,0.0041644,0.0029965
18,20.2206636,0.0040364,0.0028637
19,22.4025049,0.0039203,0.0027430
20,24.4991982,0.0038146,0.0026327
21,26.4755572,0.0037178,0.0025316
22,28.2999868,0.0036288,0.0024384
23,29.9455529,0.0035467,0.0023524
24,31.3911851,0.0034705,0.0022725
25,32.6226471,0.0033998,0.0021983
26,33.6330202,0.0033337,0.0021291
27,34.4225896,0.0032720,0.0020644
28,34.9981534,0.0032141,0.0020037
29,35.3718904,0.0031597,0.0019467
30,35.5599758,0.0031084,0.0018930
31,35.5811440,0.0030600,0.0018424
32,35.4553608,0.0030142,0.0017946
33,35.2027100,0.0029708,0.0017493
34,34.8425441,0.0029295,0.0017064
35,34.3928990,0.0028903,0.0016656
36,33.8701427,0.0028530,0.0016269
37,33.2888136,0.0028174,0.0015900
38,32.6615996,0.0027834,0.0015548
39,31.9994126,0.0027510,0.0015213
40,31.3115229,0.0027199,0.0014892
41,30.6057242,0.0026900,0.0014586
42,29.8885097,0.0026615,0.0014292
43,29.1652460,0.0026340,0.0014011
44,28.4403362,0.0026077,0.0013741
45,27.7173681,0.0025823,0.0013482
46,26.9992459,0.0025579,0.0013233
47,26.2883044,0.0025344,0.0012994
48,25.5864076,0.0025117,0.0012764
49,24.8950324,0.0024899,0.0012542
50,24.2153395,0.0024688,0.0012328
51,23.5482319,0.0024484,0.0012122
52,22.8944053,0.0024287,0.0011923
53,22.2543883,0.0024097,0.0011731
54,21.6285770,0.0023913,0.0011546
55,21.0172628,0.0023734,0.0011367
56,20.4206554,0.0023562,0.0011193
57,19.8389024,0.0023395,0.0011025
58,19.2721040,0.0023233,0.0010863
59,18.7203264,0.0023076,0.0010705
60,18.1836118,0.0022924,0.0010553
61,17.6619867,0.0022777,0.0010405
62,17.1554686,0.0022633,0.0010261
63,16.6640710,0.0022494,0.0010122
64,16.1878077,0.0022360,0.0009986
65,15.7266953,0.0022228,0.0009855
66,15.2807556,0.0022101,0.0009727
67,14.8500163,0.0021977,0.0009603
68,14.4345118,0.0021857,0.0009482
69,14.0342824,0.0021740,0.0009365
70,13.6493739,0.0021627,0.0009250
71,13.2798354,0.0021516,0.0009139
72,12.9257174,0.0021409,0.0009030
73,12.5870689,0.0021304,0.0008925
74,12.2639342,0.0021202,0.0008822
75,11.9563489,0.0021103,0.0008721
76,11.6643356,0.0021007,0.0008624
77,11.3878993,0.0020913,0.0008528
78,11.1270226,0.0020821,0.0008435
79,10.8816606,0.0020732,0.0008344
80,10.6517355,0.0020645,0.0008255
81,10.4371321,0.0020561,0.0008168
82,10.2376933,0.0020479,0.0008084
83,10.0532153,0.0020398,0.0008001
84,9.8834453,0.0020320,0.0007920
85,9.7280782,0.0020244,0.0007841
86,9.5867557,0.0020170,0.0007763
87,9.4590657,0.0020097,0.0007688
88,9.3445436,0.0020027,0.0007614
89,9.2426740,0.0019958,0.0007541
90,9.1528946,0.0019891,0.0007470
91,9.0746000,0.0019826,0.0007401
92,9.0071474,0.0019762,0.0007333
