,Fi
284,0.0007424
285,0.0007375
286,0.0007326
287,0.0007278
288,0.0007230
289,0.0007183
290,0.0007136
291,0.0007089
292,0.0007043
293,0.0006997
294,0.0006952
295,0.0006907
296,0.0006863
297,0.0006819
298,0.0006775
299,0.0006732
300,0.0006689
301,0.0006647
302,0.0006604
303,0.0006563
304,0.0006521
305,0.0006480
306,0.0006439
307,0.0006399
308,0.0006359
309,0.0006319
310,0.0006280
311,0.0006241
312,0.0006203
313,0.0006164
314,0.0006126
315,0.0006089
316,0.0006051
317,0.0006014
318,0.0005978
319,0.0005941
320,0.0005905
321,0.0005870
322,0.0005834
323,0.0005799
324,0.0005764
325,0.0005729
326,0.0005695
327,0.0005661
328,0.0005628
329,0.0005594
330,0.0005561
331,0.0005528
332,0.0005495
333,0.0005463
334,0.0005431
335,0.0005399
336,0.0005368
337,0.0005336
338,0.0005305
339,0.0005275
340,0.0005244
341,0.0005214
342,0.0005184
343,0.0005154
344,0.0005124
345,0.0005095
346,0.0005066
347,0.0005037
348,0.0005009
349,0.0004980
350,0.0004952
351,0.0004924
352,0.0004896
353,0.0004869
354,0.0004842
355,0.0004815
356,0.0004788
357,0.0004761
358,0.0004735
359,0.0004709
360,0.0004683
361,0.0004657
362,0.0004631
363,0.0004606
364,0.0004581
365,0.0004556
366,0.0004531
367,0.0004506
368,0.0004482
369,0.0004458
370,0.0004434
371,0.0004410
372,0.0004386
373,0.0004363
374,0.0004340
375,0.0004316
376,0.0004294
377,0.0004271
378,0.0004248
379,0.0004226
380,0.0004204
381,0.0004182
382,0.0004160
383,0.0004138
384,0.0004116
385,0.0004095
386,0.0004074
387,0.0004053
388,0.0004032
389,0.0004011
390,0.0003990
391,0.0003970
392,0.0003950
393,0.0003930
394,0.0003910
395,0.0003890
396,0.0003870
397,0.0003850
398,0.0003831
399,0.0003812
400,0.0003793
401,0.0003774
402,0.0003755
403,0.0003736
404,0.0003718
405,0.0003699
406,0.0003681
407,0.0003663
408,0.0003645
409,0.0003627
410,0.0003609
411,0.0003592
412,0.0003574
413,0.0003557
414,0.0003540
415,0.0003523
416,0.0003506
417,0.0003489
418,0.0003472
419,0.0003456
420,0.0003439
421,0.0003423
422,0.0003407
423,0.0003391
424,0.0003375
425,0.0003359
426,0.0003343
427,0.0003327
428,0.0003312
429,0.0003296
430,0.0003281
431,0.0003266
432,0.0003251
433,0.0003236
434,0.0003221
435,0.0003206
436,0.0003192
437,0.0003177
438,0.0003163
439,0.0003148
440,0.0003134
441,0.0003120
442,0.0003106
443,0.0003092
444,0.0003078
445,0.0003064
446,0.0003051
447,0.0003037
448,0.0003024
449,0.0003010
450,0.0002997
451,0.0002984
452,0.0002971
453,0.0002958
454,0.0002945
455,0.0002932
456,0.0002920
457,0.0002907
458,0.0002894
459,0.0002882
460,0.0002870
461,0.0002857
462,0.0002845
463,0.0002833
464,0.0002821
465,0.0002809
466,0.0002798
467,0.0002786
468,0.0002774
469,0.0002763
470,0.0002751
471,0.0002740
472,0.0002728
473,0.0002717
474,0.0002706
475,0.0002695
476,0.0002684
477,0.0002673
478,0.0002662
479,0.0002651
480,0.0002640
481,0.0002630
482,0.0002619
483,0.0002609
484,0.0002598
485,0.0002588
486,0.0002578
487,0.0002567
488,0.0002557
489,0.0002547
490,0.0002537
491,0.0002527
492,0.0002517
493,0.0002508
494,0.0002498
495,0.0002488
496,0.0002479
497,0.0002469
498,0.0002460
499,0.0002450
500,0.0002441
501,0.0002432
502,0.0002423
503,0.0002413
504,0.0002404
505,0.0002395
506,0.0002386
507,0.0002378
508,0.0002369
509,0.0002360
510,0.0002351
511,0.0002343
512,0.0002334
513,0.0002325
514,0.0002317
515,0.0002309
516,0.0002300
517,0.0002292
518,0.0002284
519,0.0002276
520,0.0002267
521,0.0002259
522,0.0002251
523,0.0002243
524,0.0002235
525,0.0002228
526,0.0002220
527,0.0002212
528,0.0002204
529,0.0002197
530,0.0002189
531,0.0002182
532,0.0002174
533,0.0002167
534,0.0002159
535,0.0002152
536,0.0002145
537,0.0002137
538,0.0002130
539,0.0002123
540,0.0002116
541,0.0002109
542,0.0002102
543,0.0002095
544,0.0002088
545,0.0002081
546,0.0002074
547,0.0002068
548,0.0002061
549,0.0002054
550,0.0002047
551,0.0002041
552,0.0002034
553,0.0002028
554,0.0002021
555,0.0002015
556,0.0002009
557,0.0002002
558,0.0001996
559,0.0001990
560,0.0001983
561,0.0001977
562,0.0001971
563,0.0001965
564,0.0001959
565,0.0001953
566,0.0001947
567,0.0001941
568,0.0001935
569,0.0001929
570,0.0001924
571,0.0001918
572,0.0001912
573,0.0001906
574,0.0001901
575,0.0001895
576,0.0001890
577,0.0001884
578,0.0001879
579,0.0001873
580,0.0001868
581,0.0001862
582,0.0001857
583,0.0001851
584,0.0001846
585,0.0001841
586,0.0001836
587,0.0001831
588,0.0001825
589,0.0001820
590,0.0001815
591,0.0001810
592,0.0001805
593,0.0001800
594,0.0001795
595,0.0001790
596,0.0001785
597,0.0001780
598,0.0001776
599,0.0001771
600,0.0001766
601,0.0001761
602,0.0001757
603,0.0001752
604,0.0001747
605,0.0001743
606,0.0001738
607,0.0001733
608,0.0001729
609,0.0001724
610,0.0001720
611,0.0001715
612,0.0001711
613,0.0001707
614,0.0001702
615,0.0001698
616,0.0001694
617,0.0001689
618,0.0001685
619,0.0001681
620,0.0001677
621,0.0001673
622,0.0001668
623,0.0001664
624,0.0001660
625,0.0001656
626,0.0001652
627,0.0001648
628,0.0001644
629,0.0001640
630,0.0001636
631,0.0001632
632,0.0001628
633,0.0001624
634,0.0001621
635,0.0001617
636,0.0001613
637,0.0001609
638,0.0001606
639,0.0001602
640,0.0001598
641,0.0001594
642,0.0001591
643,0.0001587
644,0.0001584
645,0.0001580
646,0.0001576
647,0.0001573
648,0.0001569
649,0.0001566
650,0.0001562
651,0.0001559
652,0.0001555
653,0.0001552
654,0.0001549
655,0.0001545
656,0.0001542
657,0.0001539
658,0.0001535
659,0.0001532
660,0.0001529
661,0.0001525
662,0.0001522
663,0.0001519
664,0.0001516
665,0.0001513
666,0.0001510
667,0.0001506
668,0.0001503
669,0.0001500
670,0.0001497
671,0.0001494
672,0.0001491
673,0.0001488
674,0.0001485
675,0.0001482
676,0.0001479
677,0.0001476
678,0.0001473
679,0.0001470
680,0.0001467
681,0.0001464
682,0.0001462
683,0.0001459
684,0.0001456
685,0.0001453
686,0.0001450
687,0.0001448
688,0.0001445
689,0.0001442
690,0.0001439
691,0.0001437
692,0.0001434
693,0.0001431
694,0.0001429
695,0.0001426
696,0.0001423
697,0.0001421
698,0.0001418
699,0.0001415
700,0.0001413
701,0.0001410
702,0.0001408
703,0.0001405
704,0.0001403
705,0.0001400
706,0.0001398
707,0.0001395
708,0.0001393
709,0.0001390
710,0.0001388
711,0.0001386
712,0.0001383
713,0.0001381
714,0.0001378
715,0.0001376
716,0.0001374
717,0.0001371
718,0.0001369
719,0.0001367
720,0.0001364
721,0.0001362
722,0.0001360
723,0.0001358
724,0.0001355
725,0.0001353
726,0.0001351
727,0.0001349
728,0.0001346
729,0.0001344
730,0.0001342
731,0.0001340
732,0.0001338
733,0.0001336
734,0.0001334
735,0.0001331
736,0.0001329
737,0.0001327
738,0.0001325
739,0.0001323
740,0.0001321
741,0.0001319
742,0.0001317
743,0.0001315
744,0.0001313
745,0.0001311
746,0.0001309
747,0.0001307
748,0.0001305
749,0.0001303
750,0.0001301
751,0.0001299
752,0.0001297
753,0.0001295
754,0.0001293
755,0.0001292
756,0.0001290
757,0.0001288
758,0.0001286
759,0.0001284
760,0.0001282
761,0.0001280
762,0.0001279
763,0.0001277
764,0.0001275
765,0.0001273
766,0.0001271
767,0.0001270
768,0.0001268
769,0.0001266
770,0.0001264
771,0.0001263
772,0.0001261
773,0.0001259
774,0.0001257
775,0.0001256
776,0.0001254
777,0.0001252
778,0.0001251
779,0.0001249
780,0.0001247
781,0.0001246
782,0.0001244
783,0.0001242
784,0.0001241
785,0.0001239
786,0.0001238
787,0.0001236
788,0.0001234
789,0.0001233
790,0.0001231
791,0.0001230
792,0.0001228
793,0.0001227
794,0.0001225
795,0.0001223
796,0.0001222
797,0.0001220
798,0.0001219
799,0.0001217
800,0.0001216
801,0.0001214
802,0.0001213
803,0.0001211
804,0.0001210
805,0.0001208
806,0.0001207
807,0.0001206
808,0.0001204
809,0.0001203
810,0.0001201
811,0.0001200
812,0.0001198
813,0.0001197
814,0.0001196
815,0.0001194
816,0.0001193
817,0.0001191
818,0.0001190
819,0.0001189
820,0.0001187
821,0.0001186
822,0.0001185
823,0.0001183
824,0.0001182
825,0.0001181
826,0.0001179
827,0.0001178
828,0.0001177
829,0.0001175
830,0.0001174
831,0.0001173
832,0.0001171
833,0.0001170
834,0.0001169
835,0.0001168
836,0.0001166
837,0.0001165
838,0.0001164
839,0.0001163
840,0.0001161
841,0.0001160
842,0.0001159
843,0.0001158
844,0.0001156
845,0.0001155
846,0.0001154
847,0.0001153
848,0.0001152
849,0.0001150
850,0.0001149
851,0.0001148
852,0.0001147
853,0.0001146
854,0.0001144
855,0.0001143
856,0.0001142
857,0.0001141
858,0.0001140
859,0.0001139
860,0.0001137
861,0.0001136
862,0.0001135
863,0.0001134
864,0.0001133
865,0.0001132
866,0.0001131
867,0.0001130
868,0.0001129
869,0.0001127
870,0.0001126
871,0.0001125
872,0.0001124
873,0.0001123
874,0.0001122
875,0.0001121
876,0.0001120
877,0.0001119
878,0.0001118
879,0.0001117
880,0.0001116
881,0.0001115
882,0.0001114
883,0.0001113
884,0.0001112
885,0.0001111
886,0.0001110
887,0.0001108
888,0.0001107
889,0.0001106
890,0.0001105
891,0.0001104
892,0.0001103
893,0.0001102
894,0.0001101
895,0.0001101
896,0.0001100
897,0.0001099
898,0.0001098
899,0.0001097
900,0.0001096
901,0.0001095
902,0.0001094
903,0.0001093
904,0.0001092
905,0.0001091
906,0.0001090
907,0.0001089
908,0.0001088
909,0.0001087
910,0.0001086
911,0.0001085
912,0.0001084
913,0.0001083
914,0.0001083
915,0.0001082
916,0.0001081
917,0.0001080
918,0.0001079
919,0.0001078
920,0.0001077
921,0.0001076
922,0.0001075
923,0.0001074
924,0.0001074
925,0.0001073
926,0.0001072
927,0.0001071
928,0.0001070
929,0.0001069
930,0.0001068
931,0.0001067
932,0.0001067
933,0.0001066
934,0.0001065
935,0.0001064
936,0.0001063
937,0.0001062
938,0.0001062
939,0.0001061
940,0.0001060
941,0.0001059
942,0.0001058
943,0.0001057
944,0.0001057
945,0.0001056
946,0.0001055
947,0.0001054
948,0.0001053
949,0.0001053
950,0.0001052
951,0.0001051
952,0.0001050
953,0.0001049
954,0.0001049
955,0.0001048
956,0.0001047
957,0.0001046
958,0.0001045
959,0.0001045
960,0.0001044
961,0.0001043
962,0.0001042
963,0.0001042
964,0.0001041
965,0.0001040
966,0.0001039
967,0.0001039
968,0.0001038
969,0.0001037
970,0.0001036
971,0.0001036
972,0.0001035
973,0.0001034
974,0.0001033
975,0.0001033
976,0.0001032
977,0.0001031
978,0.0001030
979,0.0001030
980,0.0001029
981,0.0001028
982,0.0001027
983,0.0001027
984,0.0001026
985,0.0001025
986,0.0001025
987,0.0001024
988,0.0001023
989,0.0001023
990,0.0001022
991,0.0001021
992,0.0001020
993,0.0001020
994,0.0001019
995,0.0001018
996,0.0001018
997,0.0001017
998,0.0001016
999,0.0001016
1000,0.0001015
1001,0.0001014
1002,0.0001014
1003,0.0001013
1004,0.0001012
1005,0.0001012
1006,0.0001011
1007,0.0001010
1008,0.0001010
1009,0.0001009
1010,0.0001008
1011,0.0001008
1012,0.0001007
1013,0.0001006
1014,0.0001006
1015,0.0001005
1016,0.0001004
1017,0.0001004
1018,0.0001003
1019,0.0001002
1020,0.0001002
1021,0.0001001
1022,0.0001000
1023,0.0001000
1024,0.0000999
1025,0.0000999
1026,0.0000998
1027,0.0000997
1028,0.0000997
1029,0.0000996
1030,0.0000995
1031,0.0000995
1032,0.0000994
1033,0.0000994
1034,0.0000993
1035,0.0000992
1036,0.0000992
1037,0.0000991
1038,0.0000991
1039,0.0000990
1040,0.0000989
1041,0.0000989
1042,0.0000988
1043,0.0000988
1044,0.0000987
1045,0.0000986
1046,0.0000986
1047,0.0000985
1048,0.0000985
1049,0.0000984
1050,0.0000983
1051,0.0000983
1052,0.0000982
1053,0.0000982
1054,0.0000981
1055,0.0000980
1056,0.0000980
1057,0.0000979
1058,0.0000979
1059,0.0000978
1060,0.0000978
1061,0.0000977
1062,0.0000976
1063,0.0000976
1064,0.0000975
1065,0.0000975
1066,0.0000974
1067,0.0000974
1068,0.0000973
1069,0.0000973
1070,0.0000972
1071,0.0000971
1072,0.0000971
1073,0.0000970
1074,0.0000970
1075,0.0000969
1076,0.0000969
1077,0.0000968
1078,0.0000968
1079,0.0000967
1080,0.0000966
1081,0.0000966
1082,0.0000965
1083,0.0000965
1084,0.0000964
1085,0.0000964
1086,0.0000963
1087,0.0000963
1088,0.0000962
1089,0.0000962
1090,0.0000961
1091,0.0000961
1092,0.0000960
1093,0.0000960
1094,0.0000959
1095,0.0000959
1096,0.0000958
1097,0.0000957
1098,0.0000957
1099,0.0000956
1100,0.0000956
1101,0.0000955
1102,0.0000955
1103,0.0000954
1104,0.0000954
1105,0.0000953
1106,0.0000953
1107,0.0000952
1108,0.0000952
1109,0.0000951
1110,0.0000951
1111,0.0000950
1112,0.0000950
1113,0.0000949
1114,0.0000949
1115,0.0000948
1116,0.0000948
1117,0.0000947
1118,0.0000947
1119,0.0000946
1120,0.0000946
1121,0.0000945
1122,0.0000945
1123,0.0000944
1124,0.0000944
1125,0.0000943
1126,0.0000943
1127,0.0000942
1128,0.0000942
1129,0.0000942
1130,0.0000941
1131,0.0000941
1132,0.0000940
1133,0.0000940
1134,0.0000939
1135,0.0000939
1136,0.0000938
1137,0.0000938
1138,0.0000937
1139,0.0000937
1140,0.0000936
1141,0.0000936
1142,0.0000935
1143,0.0000935
1144,0.0000934
1145,0.0000934
1146,0.0000934
1147,0.0000933
1148,0.0000933
1149,0.0000932
1150,0.0000932
1151,0.0000931
1152,0.0000931
1153,0.0000930
1154,0.0000930
1155,0.0000929
1156,0.0000929
1157,0.0000929
1158,0.0000928
1159,0.0000928
1160,0.0000927
1161,0.0000927
1162,0.0000926
1163,0.0000926
1164,0.0000925
1165,0.0000925
1166,0.0000924
1167,0.0000924
1168,0.0000924
1169,0.0000923
1170,0.0000923
1171,0.0000922
1172,0.0000922
1173,0.0000921
1174,0.0000921
1175,0.0000921
1176,0.0000920
1177,0.0000920
1178,0.0000919
1179,0.0000919
1180,0.0000918
1181,0.0000918
1182,0.0000918
1183,0.0000917
1184,0.0000917
1185,0.0000916
1186,0.0000916
1187,0.0000915
1188,0.0000915
1189,0.0000915
1190,0.0000914
1191,0.0000914
1192,0.0000913
1193,0.0000913
1194,0.0000912
1195,0.0000912
1196,0.0000912
1197,0.0000911
1198,0.0000911
1199,0.0000910
1200,0.0000910
1201,0.0000910
1202,0.0000909
1203,0.0000909
1204,0.0000908
1205,0.0000908
1206,0.0000908
1207,0.0000907
1208,0.0000907
1209,0.0000906
1210,0.0000906
1211,0.0000906
1212,0.0000905
1213,0.0000905
1214,0.0000904
1215,0.0000904
1216,0.0000903
1217,0.0000903
1218,0.0000903
1219,0.0000902
1220,0.0000902
1221,0.0000902
1222,0.0000901
1223,0.0000901
1224,0.0000900
1225,0.0000900
1226,0.0000900
1227,0.0000899
1228,0.0000899
1229,0.0000898
1230,0.0000898
1231,0.0000898
1232,0.0000897
1233,0.0000897
1234,0.0000896
1235,0.0000896
1236,0.0000896
1237,0.0000895
1238,0.0000895
1239,0.0000895
1240,0.0000894
1241,0.0000894
1242,0.0000893
1243,0.0000893
1244,0.0000893
1245,0.0000892
1246,0.0000892
1247,0.0000891
1248,0.0000891
1249,0.0000891
1250,0.0000890
1251,0.0000890
1252,0.0000890
1253,0.0000889
1254,0.0000889
1255,0.0000888
1256,0.0000888
1257,0.0000888
1258,0.0000887
1259,0.0000887
1260,0.0000887
1261,0.0000886
1262,0.0000886
1263,0.0000886
1264,0.0000885
1265,0.0000885
1266,0.0000884
1267,0.0000884
1268,0.0000884
1269,0.0000883
1270,0.0000883
1271,0.0000883
1272,0.0000882
1273,0.0000882
1274,0.0000882
1275,0.0000881
1276,0.0000881
1277,0.0000880
1278,0.0000880
1279,0.0000880
1280,0.0000879
1281,0.0000879
1282,0.0000879
1283,0.0000878
1284,0.0000878
1285,0.0000878
1286,0.0000877
1287,0.0000877
1288,0.0000877
1289,0.0000876
1290,0.0000876
1291,0.0000876
1292,0.0000875
1293,0.0000875
1294,0.0000875
1295,0.0000874
1296,0.0000874
1297,0.0000873
1298,0.0000873
1299,0.0000873
1300,0.0000872
1301,0.0000872
1302,0.0000872
1303,0.0000871
1304,0.0000871
1305,0.0000871
1306,0.0000870
1307,0.0000870
1308,0.0000870
1309,0.0000869
1310,0.0000869
1311,0.0000869
1312,0.0000868
1313,0.0000868
1314,0.0000868
1315,0.0000867
1316,0.0000867
1317,0.0000867
1318,0.0000866
1319,0.0000866
1320,0.0000866
1321,0.0000865
1322,0.0000865
1323,0.0000865
1324,0.0000864
1325,0.0000864
1326,0.0000864
1327,0.0000863
1328,0.0000863
1329,0.0000863
1330,0.0000862
1331,0.0000862
1332,0.0000862
1333,0.0000861
1334,0.0000861
1335,0.0000861
1336,0.0000860
1337,0.0000860
1338,0.0000860
1339,0.0000859
1340,0.0000859
1341,0.0000859
1342,0.0000859
1343,0.0000858
1344,0.0000858
1345,0.0000858
1346,0.0000857
1347,0.0000857
1348,0.0000857
1349,0.0000856
1350,0.0000856
1351,0.0000856
1352,0.0000855
1353,0.0000855
1354,0.0000855
1355,0.0000854
1356,0.0000854
1357,0.0000854
1358,0.0000853
1359,0.0000853
1360,0.0000853
1361,0.0000853
1362,0.0000852
1363,0.0000852
1364,0.0000852
1365,0.0000851
1366,0.0000851
1367,0.0000851
1368,0.0000850
1369,0.0000850
1370,0.0000850
1371,0.0000849
1372,0.0000849
1373,0.0000849
1374,0.0000849
1375,0.0000848
1376,0.0000848
1377,0.0000848
1378,0.0000847
1379,0.0000847
1380,0.0000847
1381,0.0000846
1382,0.0000846
1383,0.0000846
1384,0.0000845
1385,0.0000845
1386,0.0000845
1387,0.0000845
1388,0.0000844
1389,0.0000844
1390,0.0000844
1391,0.0000843
1392,0.0000843
1393,0.0000843
1394,0.0000843
1395,0.0000842
1396,0.0000842
1397,0.0000842
1398,0.0000841
1399,0.0000841
1400,0.0000841
1401,0.0000840
1402,0.0000840
1403,0.0000840
1404,0.0000840
1405,0.0000839
1406,0.0000839
1407,0.0000839
1408,0.0000838
1409,0.0000838
1410,0.0000838
1411,0.0000838
1412,0.0000837
1413,0.0000837
1414,0.0000837
1415,0.0000836
1416,0.0000836
1417,0.0000836
1418,0.0000836
1419,0.0000835
1420,0.0000835
1421,0.0000835
1422,0.0000834
1423,0.0000834
1424,0.0000834
1425,0.0000834
1426,0.0000833
1427,0.0000833
1428,0.0000833
1429,0.0000832
1430,0.0000832
1431,0.0000832
1432,0.0000832
1433,0.0000831
1434,0.0000831
1435,0.0000831
1436,0.0000830
1437,0.0000830
1438,0.0000830
1439,0.0000830
1440,0.0000829
1441,0.0000829
1442,0.0000829
1443,0.0000828
1444,0.0000828
1445,0.0000828
1446,0.0000828
1447,0.0000827
1448,0.0000827
1449,0.0000827
1450,0.0000827
1451,0.0000826
1452,0.0000826
1453,0.0000826
1454,0.0000825
1455,0.0000825
1456,0.0000825
1457,0.0000825
1458,0.0000824
1459,0.0000824
1460,0.0000824
1461,0.0000824
1462,0.0000823
1463,0.0000823
1464,0.0000823
1465,0.0000822
1466,0.0000822
1467,0.0000822
1468,0.0000822
1469,0.0000821
1470,0.0000821
1471,0.0000821
1472,0.0000821
1473,0.0000820
1474,0.0000820
1475,0.0000820
1476,0.0000820
1477,0.0000819
1478,0.0000819
1479,0.0000819
1480,0.0000818
1481,0.0000818
1482,0.0000818
1483,0.0000818
1484,0.0000817
1485,0.0000817
1486,0.0000817
1487,0.0000817
1488,0.0000816
1489,0.0000816
1490,0.0000816
1491,0.0000816
1492,0.0000815
1493,0.0000815
1494,0.0000815
1495,0.0000815
1496,0.0000814
1497,0.0000814
1498,0.0000814
1499,0.0000814
1500,0.0000813
1501,0.0000813
1502,0.0000813
1503,0.0000812
1504,0.0000812
1505,0.0000812
1506,0.0000812
1507,0.0000811
1508,0.0000811
1509,0.0000811
1510,0.0000811
1511,0.0000810
1512,0.0000810
1513,0.0000810
1514,0.0000810
1515,0.0000809
1516,0.0000809
1517,0.0000809
1518,0.0000809
1519,0.0000808
1520,0.0000808
1521,0.0000808
1522,0.0000808
1523,0.0000807
1524,0.0000807
1525,0.0000807
1526,0.0000807
1527,0.0000806
1528,0.0000806
1529,0.0000806
1530,0.0000806
1531,0.0000805
1532,0.0000805
1533,0.0000805
1534,0.0000805
1535,0.0000804
1536,0.0000804
1537,0.0000804
1538,0.0000804
1539,0.0000803
1540,0.0000803
1541,0.0000803
1542,0.0000803
1543,0.0000802
1544,0.0000802
1545,0.0000802
1546,0.0000802
1547,0.0000802
1548,0.0000801
1549,0.0000801
1550,0.0000801
1551,0.0000801
1552,0.0000800
1553,0.0000800
1554,0.0000800
1555,0.0000800
1556,0.0000799
1557,0.0000799
1558,0.0000799
1559,0.0000799
1560,0.0000798
1561,0.0000798
1562,0.0000798
1563,0.0000798
1564,0.0000797
1565,0.0000797
1566,0.0000797
1567,0.0000797
1568,0.0000796
1569,0.0000796
1570,0.0000796
1571,0.0000796
1572,0.0000796
1573,0.0000795
1574,0.0000795
1575,0.0000795
1576,0.0000795
1577,0.0000794
1578,0.0000794
1579,0.0000794
1580,0.0000794
1581,0.0000793
1582,0.0000793
1583,0.0000793
1584,0.0000793
1585,0.0000792
1586,0.0000792
1587,0.0000792
1588,0.0000792
1589,0.0000792
1590,0.0000791
1591,0.0000791
1592,0.0000791
1593,0.0000791
1594,0.0000790
1595,0.0000790
1596,0.0000790
1597,0.0000790
1598,0.0000789
1599,0.0000789
1600,0.0000789
1601,0.0000789
1602,0.0000789
1603,0.0000788
1604,0.0000788
1605,0.0000788
1606,0.0000788
1607,0.0000787
1608,0.0000787
1609,0.0000787
1610,0.0000787
1611,0.0000786
1612,0.0000786
1613,0.0000786
1614,0.0000786
1615,0.0000786
1616,0.0000785
1617,0.0000785
1618,0.0000785
1619,0.0000785
1620,0.0000784
1621,0.0000784
1622,0.0000784
1623,0.0000784
1624,0.0000784
1625,0.0000783
1626,0.0000783
1627,0.0000783
1628,0.0000783
1629,0.0000782
1630,0.0000782
1631,0.0000782
1632,0.0000782
1633,0.0000782
1634,0.0000781
1635,0.0000781
1636,0.0000781
1637,0.0000781
1638,0.0000780
1639,0.0000780
1640,0.0000780
1641,0.0000780
1642,0.0000780
1643,0.0000779
1644,0.0000779
1645,0.0000779
1646,0.0000779
1647,0.0000778
1648,0.0000778
1649,0.0000778
1650,0.0000778
1651,0.0000778
1652,0.0000777
1653,0.0000777
1654,0.0000777
1655,0.0000777
1656,0.0000777
1657,0.0000776
1658,0.0000776
1659,0.0000776
1660,0.0000776
1661,0.0000775
1662,0.0000775
1663,0.0000775
1664,0.0000775
